Age,Income,NumPurchases,Calls,Churn
38,940,90,2,0
30,336,71,2,0
23,12,83,10,1
18,658,17,1,0
55,757,97,4,0
63,35,95,7,0
36,985,93,9,0
38,357,34,4,0
56,20,66,2,1
22,221,25,7,1
53,725,87,3,0
63,530,45,11,1
43,964,10,5,1
43,951,52,6,0
43,109,17,14,0
25,208,41,13,1
47,768,61,5,1
51,376,43,7,1
34,61,62,6,0
55,522,24,4,0
43,213,94,9,1
61,305,94,12,0
64,566,4,1,0
44,229,64,14,1
23,145,97,9,0
36,151,57,2,0
64,193,58,12,0
63,697,83,11,0
50,636,89,12,0
56,664,41,7,1
51,52,22,11,0
41,876,1,14,0
31,199,68,12,1
20,79,37,13,0
58,359,37,7,1
37,139,44,2,0
40,941,98,2,0
20,701,87,2,0
19,663,76,9,0
29,942,38,12,1
29,913,69,7,0
51,272,79,2,0
46,889,80,14,0
26,970,98,7,0
37,15,18,8,0
52,553,73,8,0
59,932,58,1,1
43,814,31,2,1
52,440,25,8,1
53,480,8,9,0
50,933,92,11,1
31,100,17,13,1
25,398,73,3,0
45,23,63,6,1
33,828,11,5,1
55,101,64,14,0
43,594,45,9,0
31,163,25,13,0
50,397,18,9,0
28,648,78,13,0
45,624,85,4,0
41,167,99,13,0
48,927,8,2,0
64,609,67,10,0
19,788,24,6,0
42,657,26,11,0
28,795,33,7,0
58,323,85,3,1
36,196,88,11,0
53,484,32,8,0
30,597,47,10,0
37,686,10,5,0
61,973,56,4,0
64,47,19,3,0
60,714,29,10,0
59,884,28,9,0
23,448,10,5,0
26,871,13,13,0
44,144,35,13,0
58,849,39,2,0
39,331,69,1,0
50,443,41,2,0
35,583,55,14,0
47,721,45,2,0
40,400,77,6,0
28,896,41,11,0
43,233,5,9,1
34,218,84,13,0
24,815,37,10,0
40,975,9,12,0
62,872,5,14,0
62,410,39,11,1
54,365,20,13,0
42,482,55,7,0
38,492,72,9,1
58,709,83,9,0
29,617,49,10,0
26,164,45,13,0
49,450,7,12,0
22,813,90,3,0
20,379,34,2,0
44,483,15,6,0
45,628,72,14,1
53,694,93,11,1
58,160,57,13,1
31,148,3,10,1
26,404,32,14,0
48,263,10,12,0
47,441,24,5,0
38,711,47,10,1
54,747,20,11,1
39,660,81,4,0
39,53,12,13,0
46,437,38,13,0
44,644,44,14,1
55,244,35,5,0
58,703,52,4,1
29,286,10,10,0
61,675,25,10,0
49,681,68,7,1
23,222,11,14,0
61,551,73,4,0
20,109,14,2,0
58,455,52,9,0
54,366,90,3,0
46,397,47,3,0
60,986,93,7,0
52,712,30,5,1
59,37,22,10,1
27,408,96,3,1
32,807,98,1,0
38,322,26,9,1
27,47,36,1,1
54,916,99,1,0
46,566,64,13,0
51,727,88,2,0
45,606,69,10,0
55,821,79,14,0
45,941,7,2,1
34,840,56,5,0
37,174,68,4,0
40,675,63,1,1
48,762,87,8,0
52,899,79,1,0
32,924,78,11,0
30,299,87,5,0
32,58,27,1,1
30,163,46,3,1
64,485,24,5,0
56,690,33,14,0
55,915,95,7,1
20,436,95,2,0
47,928,98,10,0
54,247,81,1,0
48,869,39,10,0
59,350,10,12,1
26,896,10,11,0
33,272,56,11,0
35,964,7,10,0
36,615,74,4,0
20,673,55,13,0
50,585,13,5,0
28,619,42,14,0
57,759,87,9,0
48,246,44,12,1
64,740,75,5,0
33,119,38,11,1
58,267,52,12,1
45,116,67,7,1
42,63,30,13,0
40,333,59,8,1
54,552,47,5,0
50,401,98,3,0
41,165,14,8,1
40,979,65,10,0
42,384,91,6,1
34,128,27,13,0
38,942,85,9,0
45,296,1,11,0
56,71,96,5,1
58,283,48,1,0
28,750,70,10,0
57,649,55,1,0
46,970,79,9,0
31,772,8,10,0
50,851,32,13,0
54,349,10,6,0
58,667,74,13,0
18,905,12,14,0
48,898,78,13,0
23,615,47,14,1
41,259,5,2,0
61,431,56,11,0
52,237,20,2,0
20,497,23,11,0
56,92,88,12,0
53,248,65,8,0
22,166,19,10,0
20,670,65,13,1
28,854,28,7,1
34,402,66,12,0
39,732,90,8,1
31,55,93,9,0
24,241,17,4,0
44,921,45,5,1
32,148,43,13,0
56,361,57,11,0
24,766,60,1,0
48,921,91,6,0
32,956,70,3,0
54,729,46,2,0
30,59,94,11,1
57,937,3,9,0
20,4,94,14,0
36,800,28,13,0
18,694,55,6,0
55,112,21,8,1
51,764,66,10,0
54,347,16,7,0
38,269,1,1,0
52,284,65,9,0
59,34,28,13,1
34,519,62,14,0
30,597,46,14,0
39,989,68,2,0
42,810,16,13,1
22,648,79,13,0
58,925,18,6,0
18,769,59,2,0
44,157,7,8,0
49,186,43,2,0
35,129,58,8,0
30,312,69,9,0
33,372,69,1,1
20,516,98,5,0
41,241,57,7,0
21,4,55,5,0
62,847,43,12,0
47,622,8,1,1
22,444,12,14,1
50,129,88,13,1
21,700,13,6,0
63,318,97,8,0
56,562,15,14,0
25,344,71,9,0
36,819,46,3,0
30,213,91,13,0
58,610,21,6,0
23,590,15,8,0
47,112,88,3,0
47,352,65,8,0
58,905,85,9,0
62,65,48,5,0
53,490,23,10,0
63,881,76,11,0
47,718,13,3,0
56,566,91,14,1
54,380,30,3,1
22,976,14,10,0
59,114,34,3,0
21,576,68,11,0
62,856,7,11,0
54,11,41,14,0
28,627,29,7,0
52,225,49,4,0
57,220,46,5,0
29,388,60,1,0
58,974,19,10,0
21,220,97,13,0
42,993,40,4,0
34,116,84,3,1
39,827,81,6,0
50,309,20,13,0
60,100,23,1,0
31,486,12,4,0
23,380,90,1,0
23,60,36,8,0
34,9,68,6,1
24,815,7,9,0
21,746,31,9,0
59,794,23,8,0
62,280,60,9,0
31,114,5,2,0
50,739,8,12,0
47,390,13,5,0
47,204,30,5,0
26,430,37,7,1
42,960,51,2,0
55,750,47,10,1
19,746,9,1,0
59,640,57,9,0
27,897,44,3,1
34,597,67,13,0
35,198,0,7,0
25,227,60,12,0
47,553,58,11,1
31,760,27,8,0
42,414,70,8,0
34,370,31,7,1
20,756,20,3,1
20,782,8,6,1
44,589,70,1,1
18,338,48,8,0
50,414,31,5,0
63,700,14,12,0
21,614,75,11,0
46,881,42,10,1
19,349,52,5,1
35,415,7,1,0
53,282,70,8,0
52,744,58,6,0
24,551,94,14,1
29,181,47,7,0
62,720,32,14,0
58,864,41,3,1
29,149,52,10,1
59,703,16,9,1
48,65,79,8,0
59,676,42,13,0
37,11,3,9,1
53,593,20,3,0
54,362,29,9,0
61,505,55,8,0
39,777,99,14,0
20,449,26,14,0
44,97,27,12,0
27,697,10,4,0
53,795,69,1,0
38,511,21,10,0
33,758,68,14,0
20,914,52,3,0
20,965,4,7,0
57,181,51,2,0
19,459,11,13,1
47,433,13,1,0
54,310,37,5,1
47,19,11,2,0
56,907,10,2,0
58,730,39,14,0
56,759,27,4,0
58,263,35,8,0
26,568,89,12,1
26,168,0,14,0
43,147,26,8,0
28,502,23,1,0
40,634,71,1,0
44,891,70,13,0
18,195,55,1,1
56,695,60,2,0
37,220,22,4,1
51,392,86,2,0
59,695,64,5,0
40,648,77,5,0
23,889,38,14,1
62,320,54,1,0
38,669,61,5,0
60,283,90,11,1
46,292,56,8,0
34,814,36,3,0
62,324,92,3,0
37,250,94,14,0
63,39,5,8,1
60,619,38,7,0
33,405,63,6,0
22,913,74,13,0
30,817,16,9,0
31,620,25,3,0
29,386,98,12,0
21,771,27,7,0
43,689,70,4,0
52,89,84,5,0
49,186,82,14,0
38,644,12,9,0
57,867,34,7,0
45,749,30,5,0
63,44,47,6,0
64,683,56,1,1
35,988,72,13,1
28,899,45,6,1
31,256,23,9,0
26,757,94,5,0
33,58,17,11,1
49,619,68,10,1
58,460,42,12,1
47,78,12,4,0
18,361,8,7,1
29,543,24,3,0
18,825,99,6,0
49,465,1,8,0
47,780,99,13,0
46,309,3,6,0
52,110,91,11,1
24,516,50,11,1
27,873,16,2,0
26,570,54,11,0
27,957,4,1,0
43,859,29,4,0
33,521,19,7,0
48,346,87,13,0
39,222,86,14,1
62,149,13,10,0
57,647,97,5,1
26,848,54,5,0
49,932,68,1,0
43,819,37,10,0
55,226,55,11,0
27,166,26,4,0
38,246,18,6,0
46,89,57,5,0
40,424,20,2,0
24,659,34,6,0
37,250,89,5,0
43,18,7,7,1
40,570,24,2,1
56,127,39,13,0
43,734,18,3,1
59,262,23,6,1
32,525,81,1,0
55,63,86,2,1
44,421,97,4,0
31,199,7,8,1
43,255,70,8,0
59,14,48,9,1
41,603,42,4,0
53,231,20,11,0
61,624,34,8,1
31,724,10,6,1
18,890,10,3,0
21,2,21,3,0
27,281,34,13,0
38,741,48,8,1
30,306,14,6,0
19,196,78,8,0
53,538,62,13,0
29,813,78,2,1
46,457,20,5,0
27,685,73,5,0
42,586,9,13,1
54,491,0,12,0
18,73,99,13,0
48,579,90,8,0
22,244,43,10,1
57,132,58,12,1
19,700,42,6,0
40,763,86,10,1
40,780,30,8,0
42,145,6,9,1
51,442,41,8,0
62,407,48,8,1
19,956,17,14,1
22,6,36,3,0
26,6,3,1,0
49,343,60,7,0
19,850,41,4,0
56,723,81,1,0
60,313,57,4,0
41,760,51,10,0
49,510,48,10,0
49,744,61,1,1
33,491,71,3,1
39,690,45,10,0
29,235,58,2,0
33,455,0,4,0
57,712,84,1,0
18,348,66,12,1
48,158,77,11,0
19,665,54,7,1
61,484,23,1,0
58,670,70,11,1
48,914,12,5,0
45,347,17,7,0
36,30,36,3,0
56,398,92,14,0
60,489,7,14,1
55,62,30,4,0
34,725,90,3,0
26,836,71,3,0
30,518,67,2,1
21,224,38,6,0
58,556,32,13,0
42,719,88,13,0
49,189,90,10,0
44,502,30,9,0
35,36,19,7,1
46,711,59,12,0
42,3,30,12,0
20,622,1,2,0
53,512,26,1,1
58,187,61,3,0
62,156,45,7,0
25,830,98,14,1
18,262,14,10,1
39,157,31,8,0
28,789,23,7,0
51,21,60,13,0
20,979,39,8,0
23,900,47,1,0
21,508,22,6,0
38,579,91,11,1
39,121,8,13,0
36,578,77,10,0
35,372,8,3,0
56,500,49,1,0
23,338,45,2,0
55,759,75,13,0
45,86,65,5,1
45,462,39,12,0
62,66,72,10,0
24,100,17,2,0
37,201,70,7,1
62,977,50,12,1
36,762,69,8,0
38,109,1,4,0
33,387,57,10,0
31,679,66,7,0
19,735,48,4,1
29,540,86,11,0
36,313,97,11,0
54,881,54,12,1
55,31,83,3,0
61,837,17,6,1
54,124,20,4,0
33,439,11,1,0
54,863,63,12,0
33,50,34,11,0
40,744,86,6,0
29,946,60,3,0
23,590,41,11,0
49,230,41,11,0
55,34,27,9,0
39,638,20,10,0
32,995,13,3,1
18,462,42,6,0
29,352,7,11,0
51,693,49,14,1
19,404,35,12,1
49,628,80,1,0
47,943,9,6,1
64,413,44,12,0
43,634,69,11,0
37,758,72,12,0
55,426,9,5,1
33,420,45,7,0
24,541,48,6,0
47,140,34,4,1
21,188,36,2,0
47,448,34,14,0
37,507,82,6,0
52,980,68,13,0
57,330,62,11,0
43,45,58,8,1
41,586,62,8,0
47,217,55,11,0
52,917,97,14,0
42,406,60,4,0
58,39,27,6,0
43,998,59,2,1
57,839,12,6,1
55,69,53,2,0
39,228,46,6,1
22,865,14,4,0
19,36,60,4,0
39,862,41,6,0
55,646,34,2,0
39,387,62,8,0
52,356,84,12,0
27,560,39,13,1
30,0,92,2,1
56,812,62,14,1
53,824,77,13,1
27,670,17,9,0
56,3,75,3,1
24,390,48,13,0
25,344,48,7,0
52,829,7,2,0
25,117,88,10,0
18,932,69,14,0
63,255,75,8,1
61,35,88,5,0
53,435,6,9,0
56,658,99,7,0
32,827,13,8,0
26,560,1,8,1
37,521,11,7,1
29,821,62,12,0
19,274,28,6,0
18,546,3,4,0
26,384,21,4,0
45,350,25,10,0
41,135,57,10,0
64,968,31,9,1
33,127,54,13,1
26,202,18,1,0
19,534,15,2,0
60,628,26,4,1
26,310,4,1,0
28,766,47,1,0
59,106,42,10,0
59,135,38,1,0
34,638,92,9,0
35,290,38,8,1
44,905,93,8,0
18,767,92,5,0
49,844,68,13,1
55,471,84,7,0
25,564,50,12,0
32,573,89,10,0
46,482,34,10,0
39,641,0,10,1
45,925,12,12,1
58,755,84,12,1
29,285,47,1,0
23,759,82,2,0
34,177,28,2,0
49,619,2,13,0
55,704,53,6,0
55,988,82,13,0
45,428,5,1,0
29,192,43,11,0
38,467,23,5,1
22,511,59,4,1
33,268,76,2,0
32,525,67,7,1
56,29,72,2,0
32,944,94,2,0
62,449,11,5,0
58,926,2,10,0
54,628,61,4,0
26,252,92,5,0
50,504,76,10,0
40,702,61,6,1
58,285,63,14,0
35,308,89,13,0
44,520,61,4,0
35,944,64,6,0
64,786,32,10,0
42,396,1,4,0
45,847,66,3,0
29,754,49,10,0
55,219,44,4,0
36,197,86,4,1
32,96,78,1,0
60,966,54,14,1
19,583,73,3,0
20,902,74,5,1
26,452,3,9,0
22,262,41,11,0
45,459,36,14,0
64,76,76,11,1
64,287,65,13,0
36,875,16,2,0
34,376,3,3,0
47,225,42,5,0
44,251,90,10,0
21,390,71,8,0
28,652,91,11,0
40,308,29,11,1
48,911,53,14,1
59,875,55,4,0
38,111,55,6,1
22,934,58,4,0
43,38,63,1,0
58,682,4,12,0
52,878,42,5,0
62,406,59,7,1
20,955,12,10,0
50,645,2,12,0
46,236,27,8,0
23,657,63,11,0
35,857,46,11,0
51,264,98,5,1
51,968,90,14,0
25,217,52,8,0
52,745,92,12,1
51,688,95,6,0
20,287,70,10,0
44,139,59,12,0
23,306,31,5,1
31,509,98,14,0
40,938,9,10,0
38,604,75,11,1
54,726,52,5,0
19,58,53,11,1
19,964,65,6,0
64,417,32,13,0
46,207,50,5,0
37,127,46,7,0
59,248,18,3,1
29,368,59,13,0
46,919,88,3,0
57,111,9,3,1
32,820,41,14,1
33,564,98,10,0
42,552,24,3,1
37,954,65,8,1
49,744,1,13,0
22,86,47,12,0
56,109,0,10,1
44,133,89,14,1
35,334,99,2,0
35,825,22,2,1
38,529,9,14,1
52,317,42,7,0
57,135,16,8,1
20,984,71,14,0
34,718,25,4,0
45,201,64,11,0
58,94,36,12,0
19,506,47,2,0
31,54,32,13,0
56,56,12,13,1
45,16,94,1,0
28,804,97,9,0
38,615,19,3,0
31,779,39,4,1
57,331,38,3,0
20,254,60,11,0
63,541,68,3,0
46,129,10,2,0
19,392,99,12,0
46,217,46,9,1
49,573,45,5,0
49,316,5,8,1
34,231,71,2,1
51,332,34,7,0
37,376,22,11,0
38,780,74,14,0
29,874,64,11,1
25,786,14,6,1
40,593,60,3,0
53,651,91,4,0
44,560,40,14,0
23,670,0,6,1
34,486,96,13,0
28,963,50,13,0
34,680,7,1,0
40,857,26,9,0
54,139,80,1,0
55,894,82,12,0
42,274,90,14,1
31,639,38,12,0
39,614,58,14,0
24,656,33,13,1
60,434,66,1,1
53,771,93,1,0
33,850,14,6,0
28,847,92,6,0
26,250,16,7,1
59,174,93,10,1
21,991,49,7,0
52,938,5,2,1
45,791,3,6,0
47,665,10,6,1
21,264,8,14,1
45,89,52,5,0
44,742,44,12,0
60,776,35,9,0
29,927,41,11,0
21,218,30,11,1
42,275,23,9,0
38,793,55,13,0
28,204,39,9,0
19,523,3,1,0
55,125,78,7,0
43,644,32,10,1
34,145,97,6,0
60,784,19,9,0
44,649,37,8,1
38,484,80,10,1
35,352,61,3,1
36,634,45,8,0
43,157,31,14,0
25,831,35,5,0
47,705,35,5,0
49,790,78,11,0
47,931,77,8,1
46,737,50,10,0
48,771,65,3,1
42,434,85,7,1
46,454,36,3,0
60,843,74,6,1
53,565,70,5,0
42,128,31,7,0
35,73,37,10,0
37,548,81,1,0
23,742,71,13,0
45,13,10,14,0
56,76,72,8,0
55,815,38,4,0
51,112,66,9,0
28,766,79,9,0
61,601,31,3,0
27,939,53,2,0
28,334,28,1,0
58,112,26,1,0
22,853,54,1,0
26,605,45,7,0
54,37,18,12,0
29,631,53,10,1
56,385,64,2,0
44,76,66,4,0
48,477,60,7,0
28,437,81,10,0
41,33,84,7,0
54,129,45,9,1
47,91,74,6,0
31,308,69,13,0
34,604,18,5,0
26,574,62,2,0
47,441,83,10,0
27,77,26,2,0
35,163,24,7,0
47,163,34,4,0
23,766,28,5,1
22,297,81,4,0
28,680,6,5,0
27,174,87,10,0
55,923,48,8,1
64,682,44,12,0
31,939,45,3,0
50,328,79,7,0
61,380,56,1,1
49,822,22,6,0
48,868,84,12,1
40,338,28,14,0
29,274,27,6,0
39,274,63,6,0
51,277,63,11,0
19,246,82,2,0
42,34,17,10,0
29,472,78,13,0
36,453,2,4,0
34,394,55,14,1
52,553,99,5,0
24,326,67,4,0
37,783,20,1,0
19,541,4,8,0
39,240,9,13,0
52,632,39,13,0
23,919,48,5,1
28,77,29,7,0
43,789,90,1,0
50,756,55,10,0
22,918,95,9,1
49,53,52,12,1
60,376,39,13,1
42,965,35,13,1
44,700,89,13,1
39,357,26,9,0
22,316,69,14,1
31,774,7,13,0
27,827,90,9,0
61,785,83,3,0
45,16,4,9,0
35,948,54,12,1
51,725,33,13,0
27,793,90,13,0
33,211,34,9,0
32,875,80,14,1
59,322,27,3,1
50,441,69,6,0
31,450,92,6,0
20,938,10,3,0
29,376,76,4,0
29,396,16,14,1
59,805,46,12,0
58,677,60,7,0
44,663,26,7,1
44,201,41,2,0
58,821,40,10,1
41,661,67,4,1
34,845,37,6,0
37,391,95,6,1
63,487,74,10,0
32,262,12,7,0
64,419,79,8,0
56,609,58,7,1
46,11,3,6,1
49,971,72,11,1
35,566,46,5,1
28,237,12,13,1
27,16,51,9,0
44,885,74,6,1
47,6,55,14,0
49,729,65,11,0
37,444,51,8,0
39,207,19,3,0
56,768,31,7,0
63,316,26,2,0
58,113,19,4,0
52,565,15,1,0
32,289,58,13,1
41,859,92,10,1
61,210,8,5,0
56,877,22,3,0
36,748,15,2,0
32,54,15,1,0
46,984,32,5,0
46,559,10,9,0
34,795,27,10,0
49,712,68,14,0
60,406,74,10,0
54,920,51,4,0
53,229,48,13,0
45,705,60,10,0
31,944,12,13,1
56,143,41,6,0
26,832,62,12,1
36,850,28,8,0
18,39,17,12,0
49,499,50,9,1
44,452,46,1,0
25,976,82,14,0
30,454,42,6,1
45,641,58,7,0
45,338,21,1,1
28,844,79,5,0
64,642,42,1,1
30,612,66,2,0
61,929,57,1,0
43,840,74,4,0
53,678,4,13,0
57,604,6,4,1
47,572,35,2,0
46,828,57,7,1
58,257,56,10,0
20,124,68,9,1
44,820,17,4,1
30,231,6,4,0
50,808,22,10,0
52,666,46,12,0
59,834,82,4,0
51,321,67,7,0
36,716,83,12,0
33,981,70,6,0
30,152,77,12,1
18,803,91,12,1
33,858,62,5,1
47,438,63,2,0
49,344,67,8,0
49,548,32,12,1
34,60,78,8,1
62,985,63,1,0
48,871,73,7,1
60,144,57,11,0
44,873,71,10,0
40,176,16,11,0
45,773,87,7,1
45,756,29,1,0
22,22,69,14,1
60,103,81,13,0
63,108,42,14,1
60,571,76,14,0
23,118,87,11,0
47,529,92,8,0
58,33,74,11,0
38,47,36,5,0
23,493,88,7,0
62,853,69,3,0
64,383,12,10,0
20,193,34,12,0
26,654,80,4,0
45,289,93,14,0
41,448,12,7,0
58,859,40,2,0
49,661,83,2,0
62,951,17,9,0
63,107,28,2,0
52,891,99,14,0
18,449,0,8,1
61,884,55,6,1
34,190,67,1,0
30,678,76,1,0
25,42,99,8,0
35,767,52,4,0
45,909,6,7,0
42,372,95,1,1
40,249,14,8,1
52,592,45,2,0
26,314,75,11,0
27,546,29,5,1
61,132,49,10,0
19,372,68,1,1
33,872,60,12,1
26,46,22,12,0
62,451,1,10,0
42,397,4,11,1
24,934,11,11,1
39,987,12,2,0
53,187,65,1,0
64,736,63,4,0
46,889,76,4,0
39,624,0,8,0
52,786,95,12,1
49,149,33,7,0
50,46,35,6,0
53,611,4,1,0
32,569,12,8,0
59,759,37,11,0
53,166,35,12,0
53,680,30,9,1
40,846,84,1,1
48,372,11,4,0
40,641,46,11,1
37,803,28,14,1
59,79,95,13,0
46,718,0,5,1
46,24,70,9,0
32,857,21,14,0
33,15,94,11,1
38,237,20,7,0
56,989,88,14,1
31,842,34,3,1
54,878,43,12,1
40,856,17,2,0
51,500,93,13,0
48,904,19,4,0
47,207,13,7,0
58,971,0,4,0
49,379,89,12,0
32,407,34,2,1
40,337,68,11,1
37,34,54,14,0
62,864,46,12,0
33,803,1,13,0
49,56,88,9,1
53,808,29,5,0
59,335,50,12,0
29,460,93,11,1
27,754,17,9,1
53,979,12,6,1
19,569,45,12,0
29,564,92,13,1
46,176,26,2,1
53,697,25,3,0
30,886,46,4,0
58,502,55,1,0
56,361,14,13,0
21,926,19,11,0
32,993,92,1,0
49,486,64,13,0
41,587,87,7,1
23,271,30,4,0
48,107,28,5,0
20,510,59,9,0
26,997,51,3,0
48,905,75,7,1
32,76,36,9,0
34,960,23,7,0
31,428,98,10,0
22,66,62,1,1
21,479,45,7,0
25,253,89,10,0
47,444,73,14,1
22,712,29,7,0
22,85,12,13,0
62,205,35,1,0
31,742,4,3,0
19,707,38,10,0
53,254,91,5,1
58,636,80,11,0
22,325,23,5,1
36,858,52,11,1
52,554,57,4,0
41,514,75,11,0
34,45,22,1,1
21,490,71,12,0
31,839,61,2,0
57,429,88,5,0
64,793,97,12,0
30,940,17,1,1
52,229,57,5,1
41,552,31,2,0
42,690,39,8,0
62,682,93,7,0
59,581,74,11,0
41,520,8,1,1
32,836,48,10,0
50,141,37,11,0
44,91,25,2,0
45,654,35,1,1
32,231,57,8,0
32,241,31,2,0
27,655,69,8,0
52,259,89,7,1
25,732,77,9,0
57,171,90,12,0
22,125,12,8,0
61,956,40,12,0
40,767,74,5,1
49,650,31,2,1
49,183,95,14,0
59,723,73,8,0
58,317,25,11,1
33,35,7,13,0
54,846,94,5,0
34,351,25,13,0
50,159,38,8,1
59,257,4,8,1
31,302,48,14,1
38,147,9,6,0
34,803,58,4,1
55,334,35,2,0
46,47,50,2,0
26,435,27,4,1
55,877,40,14,1
38,830,72,14,1
62,130,59,13,1
38,715,52,10,1
49,230,78,12,0
19,841,45,3,0
26,569,6,12,0
40,155,28,14,0
62,908,78,3,1
26,340,40,14,0
45,706,77,4,0
22,620,95,2,0
51,255,62,7,0
22,383,80,11,0
25,292,94,4,1
24,555,95,4,0
38,429,95,10,0
35,212,14,5,0
57,565,12,14,0
22,587,96,2,0
20,967,20,4,1
27,728,17,9,0
19,475,85,11,0
53,423,76,10,0
31,147,59,13,0
37,146,70,5,0
26,254,78,12,1
39,47,45,2,1
33,995,39,14,1
23,858,12,10,0
38,151,61,7,0
19,286,25,14,1
62,825,62,7,0
33,914,84,4,0
23,415,9,5,0
23,602,13,5,0
33,359,15,6,0
38,499,26,9,0
47,314,45,8,0
29,20,84,2,0
43,429,61,7,0
52,779,89,14,1
46,464,46,7,0
36,307,45,14,0
36,684,82,12,0
45,224,86,2,1
45,595,31,13,0
39,383,6,3,1
58,442,69,2,0
51,778,61,10,0
48,514,31,10,0
18,968,72,11,0
20,915,8,8,0
30,172,30,9,0
26,657,33,8,0
57,391,74,7,0
47,854,66,13,1
31,159,13,12,1
28,552,26,9,1
34,924,24,1,1
42,279,64,4,1
32,525,14,7,0
29,117,25,5,1
25,925,57,1,0
28,486,14,12,0
25,654,58,14,0
53,280,48,4,0
60,751,70,13,1
43,226,52,11,1
44,43,20,8,0
44,914,8,3,0
55,161,11,6,1
40,792,63,3,0
20,566,81,3,1
61,682,36,8,1
63,499,17,5,1
61,433,13,8,0
27,368,38,6,0
27,661,6,8,0
27,761,40,12,0
28,140,30,5,0
33,76,85,1,1
34,248,79,1,0
24,225,86,7,0
57,345,72,5,1
43,308,92,8,1
27,16,10,7,0
43,730,63,10,0
58,792,68,9,0
24,442,27,2,0
61,527,2,9,0
60,434,52,7,0
52,109,37,14,0
33,316,14,2,0
33,825,52,3,1
43,634,13,11,0
53,209,68,10,0
59,346,98,13,0
37,736,24,7,0
42,416,19,10,0
54,284,73,12,0
32,593,33,14,0
18,699,81,9,1
48,544,26,12,0
37,829,98,6,0
32,159,67,14,0
44,641,57,9,1
28,558,5,8,1
58,886,7,5,0
30,153,55,14,0
58,849,46,6,0
55,277,50,4,0
29,1,32,13,0
53,970,63,6,0
52,671,49,9,1
43,986,11,13,1
63,633,63,8,0
43,967,26,1,0
31,396,20,14,0
53,844,17,6,0
56,633,4,7,0
37,194,10,11,1
39,475,30,11,1
48,342,64,11,0
62,813,59,9,1
42,797,78,1,0
50,760,17,14,0
20,236,30,12,1
39,719,37,12,1
32,729,61,14,0
23,880,13,2,0
39,512,85,5,0
52,744,7,8,1
52,993,55,2,0
63,11,52,10,0
20,13,37,7,1
24,607,13,7,0
44,20,23,2,0
53,486,74,1,0
59,559,93,13,1
49,193,78,8,0
29,927,21,9,1
40,391,92,4,1
35,949,14,13,1
63,73,94,7,0
36,431,37,13,0
39,108,72,3,0
59,381,20,7,0
26,315,45,7,1
48,824,66,12,1
26,546,54,13,0
45,591,33,14,1
41,747,25,12,1
57,19,52,1,0
36,371,80,10,0
60,630,41,8,0
42,62,17,12,0
56,222,28,4,0
47,789,28,2,0
49,202,86,11,0
54,844,85,2,0
64,90,67,12,0
49,400,91,5,0
62,878,80,13,1
30,953,96,9,0
55,40,5,11,1
38,299,87,8,0
22,721,19,4,0
33,868,3,14,1
59,884,9,2,0
37,460,54,1,1
54,237,92,4,0
30,41,39,2,0
29,615,31,10,0
62,162,27,1,0
63,882,0,2,0
25,218,95,1,0
49,527,16,6,1
24,196,3,2,0
61,982,63,1,0
30,122,5,2,1
35,700,8,12,0
50,775,11,10,1
54,487,95,9,0
46,438,99,8,0
45,483,27,11,0
53,864,37,9,0
54,376,99,13,0
53,300,20,13,1
62,341,8,12,0
40,157,55,7,0
27,97,0,12,0
41,203,58,10,0
28,302,31,9,0
39,786,99,8,1
30,201,53,7,0
41,96,86,2,0
29,85,64,12,0
18,522,99,10,0
59,81,36,14,0
47,397,85,12,0
41,545,33,12,0
57,814,21,13,1
41,899,67,8,0
52,850,87,8,1
24,422,97,3,0
49,258,17,8,1
42,788,32,3,0
37,858,76,8,0
54,8,86,7,1
44,586,76,8,0
35,979,31,1,0
20,705,53,14,0
22,736,62,14,1
28,867,41,6,0
47,584,25,6,1
61,569,61,2,0
27,620,3,6,0
44,193,39,13,0
51,472,88,4,0
39,282,52,8,1
26,808,83,2,1
58,626,69,3,0
54,130,69,3,0
61,592,33,8,0
26,109,66,5,0
61,549,84,14,0
33,552,12,1,1
61,420,87,9,0
55,481,54,3,1
25,99,49,3,0
21,835,31,6,1
32,520,84,13,0
51,760,1,1,0
27,357,12,10,0
39,123,30,8,0
25,941,67,3,0
41,345,96,4,0
58,86,17,13,0
41,940,24,14,0
47,362,87,2,0
44,113,91,6,0
40,514,58,11,0
29,133,99,3,1
28,114,64,3,0
53,438,34,2,0
37,820,50,1,1
53,482,73,5,1
36,165,14,11,0
62,279,86,3,0
25,326,23,7,0
52,256,71,1,0
47,248,41,1,0
35,642,82,6,1
44,154,29,2,1
61,77,90,9,1
38,941,1,14,0
54,209,58,13,0
54,395,22,5,0
33,118,97,2,0
57,53,46,3,0
32,75,54,8,0
28,135,98,1,1
60,167,24,3,0
39,331,60,1,1
44,376,22,10,1
39,299,10,2,0
23,805,39,2,0
49,629,41,12,0
52,852,29,13,0
27,967,45,2,1
48,579,17,10,1
53,440,53,1,0
38,915,84,6,0
35,97,38,8,0
37,317,98,12,1
37,372,46,11,0
47,519,71,10,1
30,915,17,8,0
46,261,78,3,0
47,821,83,9,1
48,565,47,13,0
28,198,75,13,1
41,385,70,1,1
42,467,58,1,0
39,442,51,12,0
58,586,79,1,0
24,63,56,1,1
38,102,75,11,0
49,23,38,11,0
50,110,98,12,0
38,214,77,6,1
